abs_returned_noise,abs_sent_noise,avg_returned,avg_returned_decision,avg_sent,avg_sent_decision,condition,condition_label,decision_return_ratio,experiment,final_agent_1,final_agent_2,final_mean_agent_balance,final_total,game_params_name,informed,model,model_raw,noise_applies_to,noise_direction,noise_range,noise_type,num_game_rounds,path,return_ratio,root,sent_actual_decision_ratio,task_order,task_order_label
2.438,0.147,9.946,7.508,4.947,4.8,noisy_positive_5_informed,Positive k=5 informed,0.521388888888889,noise_positive_mem3_gpt5_nano,63.97,84.97,74.47,148.94,noisy_positive_5_informed,True,GPT-5-Nano,openai/gpt-5-nano,both,positive,5.0,uniform,10,data/json/noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/myth_game/noisy_positive_5_informed/noise_positive_mem3_gpt5_nano_088_neutral_anything.json,0.670170473687757,v4_direct_provider,1.030625,myth_game,Myth -> game
1.926,0.42,8.188,6.262,4.32,3.9,noisy_positive_5_informed,Positive k=5 informed,0.5352136752136752,noise_positive_mem3_gpt5_nano,80.93999999999998,55.46,68.19999999999999,136.39999999999998,noisy_positive_5_informed,True,GPT-5-Nano,openai/gpt-5-nano,both,positive,5.0,uniform,10,data/json/noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/myth_game/noisy_positive_5_informed/noise_positive_mem3_gpt5_nano_089_neutral_anything.json,0.6317901234567901,v4_direct_provider,1.1076923076923078,myth_game,Myth -> game
0.0,0.0,5.0,5.0,3.0,3.0,default,No noise,0.5555555555555556,baseline_v4_mem3_direct,55.0,55.0,55.0,110.0,default,False,Claude Sonnet 4.5,anthropic/claude-sonnet-4.5,,none,,none,10,data/json/noise_experiments/v4_direct_provider_baseline/baseline_v4_mem3_direct/claude-sonnet-4.5/game/default/baseline_v4_mem3_direct_045_neutral.json,0.5555555555555556,v4_direct_provider_baseline,1.0,game,Game only
0.0,0.0,5.0,5.0,3.0,3.0,default,No noise,0.5555555555555556,baseline_v4_mem3_direct,55.0,55.0,55.0,110.0,default,False,Claude Sonnet 4.5,anthropic/claude-sonnet-4.5,,none,,none,10,data/json/noise_experiments/v4_direct_provider_baseline/baseline_v4_mem3_direct/claude-sonnet-4.5/game/default/baseline_v4_mem3_direct_046_neutral.json,0.5555555555555556,v4_direct_provider_baseline,1.0,game,Game only
0.0,0.0,7.45,7.45,3.9,3.9,default,No noise,0.6367521367521367,baseline_v4_mem3_direct,64.5,63.5,64.0,128.0,default,False,Claude Sonnet 4.5,anthropic/claude-sonnet-4.5,,none,,none,10,data/json/noise_experiments/v4_direct_provider_baseline/baseline_v4_mem3_direct/claude-sonnet-4.5/game/default/baseline_v4_mem3_direct_047_neutral.json,0.6367521367521367,v4_direct_provider_baseline,1.0,game,Game only
0.0,0.0,5.85,5.85,3.0,3.0,default,No noise,0.65,baseline_v4_mem3_direct,53.5,56.5,55.0,110.0,default,False,Claude Sonnet 4.5,anthropic/claude-sonnet-4.5,,none,,none,10,data/json/noise_experiments/v4_direct_provider_baseline/baseline_v4_mem3_direct/claude-sonnet-4.5/game/default/baseline_v4_mem3_direct_048_neutral.json,0.65,v4_direct_provider_baseline,1.0,game,Game only
0.0,0.0,9.1,9.1,4.6,4.6,default,No noise,0.6594202898550725,baseline_v4_mem3_direct,70.0,72.0,71.0,142.0,default,False,Claude Sonnet 4.5,anthropic/claude-sonnet-4.5,,none,,none,10,data/json/noise_experiments/v4_direct_provider_baseline/baseline_v4_mem3_direct/claude-sonnet-4.5/game/default/baseline_v4_mem3_direct_049_neutral.json,0.6594202898550725,v4_direct_provider_baseline,1.0,game,Game only
0.0,0.0,4.5,4.5,3.0,3.0,default,No noise,0.5,baseline_v4_mem3_direct,55.0,55.0,55.0,110.0,default,False,Claude Sonnet 4.5,anthropic/claude-sonnet-4.5,,none,,none,10,data/json/noise_experiments/v4_direct_provider_baseline/baseline_v4_mem3_direct/claude-sonnet-4.5/game/default/baseline_v4_mem3_direct_050_neutral.json,0.5,v4_direct_provider_baseline,1.0,game,Game only
0.0,0.0,9.2,9.2,4.2,4.2,default,No noise,0.7301587301587301,baseline_v4_mem3_direct,66.0,68.0,67.0,134.0,default,False,Claude Sonnet 4.5,anthropic/claude-sonnet-4.5,,none,,none,10,data/json/noise_experiments/v4_direct_provider_baseline/baseline_v4_mem3_direct/claude-sonnet-4.5/game/default/baseline_v4_mem3_direct_051_neutral.json,0.7301587301587301,v4_direct_provider_baseline,1.0,game,Game only
0.0,0.0,8.75,8.75,4.6,4.6,default,No noise,0.6340579710144928,baseline_v4_mem3_direct,68.5,73.5,71.0,142.0,default,False,Claude Sonnet 4.5,anthropic/claude-sonnet-4.5,,none,,none,10,data/json/noise_experiments/v4_direct_provider_baseline/baseline_v4_mem3_direct/claude-sonnet-4.5/game/default/baseline_v4_mem3_direct_052_neutral.json,0.6340579710144928,v4_direct_provider_baseline,1.0,game,Game only
0.0,0.0,5.0,5.0,3.0,3.0,default,No noise,0.5555555555555556,baseline_v4_mem3_direct,55.0,55.0,55.0,110.0,default,False,Claude Sonnet 4.5,anthropic/claude-sonnet-4.5,,none,,none,10,data/json/noise_experiments/v4_direct_provider_baseline/baseline_v4_mem3_direct/claude-sonnet-4.5/game/default/baseline_v4_mem3_direct_053_neutral.json,0.5555555555555556,v4_direct_provider_baseline,1.0,game,Game only
0.0,0.0,7.55,7.55,4.4,4.4,default,No noise,0.571969696969697,baseline_v4_mem3_direct,66.5,71.5,69.0,138.0,default,False,Claude Sonnet 4.5,anthropic/claude-sonnet-4.5,,none,,none,10,data/json/noise_experiments/v4_direct_provider_baseline/baseline_v4_mem3_direct/claude-sonnet-4.5/game/default/baseline_v4_mem3_direct_054_neutral.json,0.571969696969697,v4_direct_provider_baseline,1.0,game,Game only
0.0,0.0,7.75,7.75,4.4,4.4,default,No noise,0.5871212121212122,baseline_v4_mem3_direct,68.5,69.5,69.0,138.0,default,False,Claude Sonnet 4.5,anthropic/claude-sonnet-4.5,,none,,none,10,data/json/noise_experiments/v4_direct_provider_baseline/baseline_v4_mem3_direct/claude-sonnet-4.5/game/default/baseline_v4_mem3_direct_055_neutral.json,0.5871212121212122,v4_direct_provider_baseline,1.0,game,Game only
0.0,0.0,4.5,4.5,3.0,3.0,default,No noise,0.5,baseline_v4_mem3_direct,55.0,55.0,55.0,110.0,default,False,Claude Sonnet 4.5,anthropic/claude-sonnet-4.5,,none,,none,10,data/json/noise_experiments/v4_direct_provider_baseline/baseline_v4_mem3_direct/claude-sonnet-4.5/game/default/baseline_v4_mem3_direct_056_neutral.json,0.5,v4_direct_provider_baseline,1.0,game,Game only
0.0,0.0,8.8,8.8,4.2,4.2,default,No noise,0.6984126984126984,baseline_v4_mem3_direct,67.0,67.0,67.0,134.0,default,False,Claude Sonnet 4.5,anthropic/claude-sonnet-4.5,,none,,none,10,data/json/noise_experiments/v4_direct_provider_baseline/baseline_v4_mem3_direct/claude-sonnet-4.5/game/default/baseline_v4_mem3_direct_057_neutral.json,0.6984126984126984,v4_direct_provider_baseline,1.0,game,Game only
0.0,0.0,5.0,5.0,3.0,3.0,default,No noise,0.5555555555555556,baseline_v4_mem3_direct,55.0,55.0,55.0,110.0,default,False,Claude Sonnet 4.5,anthropic/claude-sonnet-4.5,,none,,none,10,data/json/noise_experiments/v4_direct_provider_baseline/baseline_v4_mem3_direct/claude-sonnet-4.5/game/default/baseline_v4_mem3_direct_058_neutral.json,0.5555555555555556,v4_direct_provider_baseline,1.0,game,Game only
0.0,0.0,4.5,4.5,3.0,3.0,default,No noise,0.5,baseline_v4_mem3_direct,55.0,55.0,55.0,110.0,default,False,Claude Sonnet 4.5,anthropic/claude-sonnet-4.5,,none,,none,10,data/json/noise_experiments/v4_direct_provider_baseline/baseline_v4_mem3_direct/claude-sonnet-4.5/game/default/baseline_v4_mem3_direct_059_neutral.json,0.5,v4_direct_provider_baseline,1.0,game,Game only
0.0,0.0,7.75,7.75,4.4,4.4,default,No noise,0.5871212121212122,baseline_v4_mem3_direct,68.5,69.5,69.0,138.0,default,False,Claude Sonnet 4.5,anthropic/claude-sonnet-4.5,,none,,none,10,data/json/noise_experiments/v4_direct_provider_baseline/baseline_v4_mem3_direct/claude-sonnet-4.5/game_myth/default/baseline_v4_mem3_direct_060_neutral_anything.json,0.5871212121212122,v4_direct_provider_baseline,1.0,game_myth,Game -> myth
0.0,0.0,7.7,7.7,3.7,3.7,default,No noise,0.6936936936936937,baseline_v4_mem3_direct,62.0,62.0,62.0,124.0,default,False,Claude Sonnet 4.5,anthropic/claude-sonnet-4.5,,none,,none,10,data/json/noise_experiments/v4_direct_provider_baseline/baseline_v4_mem3_direct/claude-sonnet-4.5/game_myth/default/baseline_v4_mem3_direct_061_neutral_anything.json,0.6936936936936937,v4_direct_provider_baseline,1.0,game_myth,Game -> myth
0.1,0.0,7.4,7.5,3.4,3.4,default,No noise,0.7352941176470589,baseline_v4_mem3_direct,60.0,58.0,59.0,118.0,default,False,Claude Sonnet 4.5,anthropic/claude-sonnet-4.5,,none,,none,10,data/json/noise_experiments/v4_direct_provider_baseline/baseline_v4_mem3_direct/claude-sonnet-4.5/game_myth/default/baseline_v4_mem3_direct_062_neutral_anything.json,0.7254901960784313,v4_direct_provider_baseline,1.0,game_myth,Game -> myth
0.0,0.0,5.0,5.0,3.0,3.0,default,No noise,0.5555555555555556,baseline_v4_mem3_direct,55.0,55.0,55.0,110.0,default,False,Claude Sonnet 4.5,anthropic/claude-sonnet-4.5,,none,,none,10,data/json/noise_experiments/v4_direct_provider_baseline/baseline_v4_mem3_direct/claude-sonnet-4.5/game_myth/default/baseline_v4_mem3_direct_063_neutral_anything.json,0.5555555555555556,v4_direct_provider_baseline,1.0,game_myth,Game -> myth
0.0,0.0,7.1,7.1,3.0,3.0,default,No noise,0.7888888888888889,baseline_v4_mem3_direct,52.0,58.0,55.0,110.0,default,False,Claude Sonnet 4.5,anthropic/claude-sonnet-4.5,,none,,none,10,data/json/noise_experiments/v4_direct_provider_baseline/baseline_v4_mem3_direct/claude-sonnet-4.5/game_myth/default/baseline_v4_mem3_direct_064_neutral_anything.json,0.7888888888888889,v4_direct_provider_baseline,1.0,game_myth,Game -> myth
0.0,0.0,6.1,6.1,3.0,3.0,default,No noise,0.6777777777777778,baseline_v4_mem3_direct,54.0,56.0,55.0,110.0,default,False,Claude Sonnet 4.5,anthropic/claude-sonnet-4.5,,none,,none,10,data/json/noise_experiments/v4_direct_provider_baseline/baseline_v4_mem3_direct/claude-sonnet-4.5/game_myth/default/baseline_v4_mem3_direct_065_neutral_anything.json,0.6777777777777778,v4_direct_provider_baseline,1.0,game_myth,Game -> myth
0.0,0.0,8.1,8.1,3.6,3.6,default,No noise,0.75,baseline_v4_mem3_direct,60.0,62.0,61.0,122.0,default,False,Claude Sonnet 4.5,anthropic/claude-sonnet-4.5,,none,,none,10,data/json/noise_experiments/v4_direct_provider_baseline/baseline_v4_mem3_direct/claude-sonnet-4.5/game_myth/default/baseline_v4_mem3_direct_066_neutral_anything.json,0.75,v4_direct_provider_baseline,1.0,game_myth,Game -> myth
0.0,0.0,5.0,5.0,3.0,3.0,default,No noise,0.5555555555555556,baseline_v4_mem3_direct,55.0,55.0,55.0,110.0,default,False,Claude Sonnet 4.5,anthropic/claude-sonnet-4.5,,none,,none,10,data/json/noise_experiments/v4_direct_provider_baseline/baseline_v4_mem3_direct/claude-sonnet-4.5/game_myth/default/baseline_v4_mem3_direct_067_neutral_anything.json,0.5555555555555556,v4_direct_provider_baseline,1.0,game_myth,Game -> myth
0.0,0.0,5.0,5.0,3.0,3.0,default,No noise,0.5555555555555556,baseline_v4_mem3_direct,55.0,55.0,55.0,110.0,default,False,Claude Sonnet 4.5,anthropic/claude-sonnet-4.5,,none,,none,10,data/json/noise_experiments/v4_direct_provider_baseline/baseline_v4_mem3_direct/claude-sonnet-4.5/game_myth/default/baseline_v4_mem3_direct_068_neutral_anything.json,0.5555555555555556,v4_direct_provider_baseline,1.0,game_myth,Game -> myth
0.0,0.0,7.75,7.75,4.4,4.4,default,No noise,0.5871212121212122,baseline_v4_mem3_direct,68.5,69.5,69.0,138.0,default,False,Claude Sonnet 4.5,anthropic/claude-sonnet-4.5,,none,,none,10,data/json/noise_experiments/v4_direct_provider_baseline/baseline_v4_mem3_direct/claude-sonnet-4.5/game_myth/default/baseline_v4_mem3_direct_069_neutral_anything.json,0.5871212121212122,v4_direct_provider_baseline,1.0,game_myth,Game -> myth
0.0,0.0,7.9,7.9,4.0,4.0,default,No noise,0.6583333333333333,baseline_v4_mem3_direct,64.0,66.0,65.0,130.0,default,False,Claude Sonnet 4.5,anthropic/claude-sonnet-4.5,,none,,none,10,data/json/noise_experiments/v4_direct_provider_baseline/baseline_v4_mem3_direct/claude-sonnet-4.5/game_myth/default/baseline_v4_mem3_direct_070_neutral_anything.json,0.6583333333333333,v4_direct_provider_baseline,1.0,game_myth,Game -> myth
0.6,0.0,8.4,9.0,3.4,3.4,default,No noise,0.8823529411764706,baseline_v4_mem3_direct,55.0,63.0,59.0,118.0,default,False,Claude Sonnet 4.5,anthropic/claude-sonnet-4.5,,none,,none,10,data/json/noise_experiments/v4_direct_provider_baseline/baseline_v4_mem3_direct/claude-sonnet-4.5/game_myth/default/baseline_v4_mem3_direct_071_neutral_anything.json,0.8235294117647058,v4_direct_provider_baseline,1.0,game_myth,Game -> myth
0.0,0.0,5.85,5.85,3.0,3.0,default,No noise,0.65,baseline_v4_mem3_direct,53.5,56.5,55.0,110.0,default,False,Claude Sonnet 4.5,anthropic/claude-sonnet-4.5,,none,,none,10,data/json/noise_experiments/v4_direct_provider_baseline/baseline_v4_mem3_direct/claude-sonnet-4.5/game_myth/default/baseline_v4_mem3_direct_072_neutral_anything.json,0.65,v4_direct_provider_baseline,1.0,game_myth,Game -> myth
0.0,0.0,6.7,6.7,3.0,3.0,default,No noise,0.7444444444444445,baseline_v4_mem3_direct,54.0,56.0,55.0,110.0,default,False,Claude Sonnet 4.5,anthropic/claude-sonnet-4.5,,none,,none,10,data/json/noise_experiments/v4_direct_provider_baseline/baseline_v4_mem3_direct/claude-sonnet-4.5/game_myth/default/baseline_v4_mem3_direct_073_neutral_anything.json,0.7444444444444445,v4_direct_provider_baseline,1.0,game_myth,Game -> myth
0.0,0.0,7.1,7.1,3.2,3.2,default,No noise,0.7395833333333334,baseline_v4_mem3_direct,54.0,60.0,57.0,114.0,default,False,Claude Sonnet 4.5,anthropic/claude-sonnet-4.5,,none,,none,10,data/json/noise_experiments/v4_direct_provider_baseline/baseline_v4_mem3_direct/claude-sonnet-4.5/game_myth/default/baseline_v4_mem3_direct_074_neutral_anything.json,0.7395833333333334,v4_direct_provider_baseline,1.0,game_myth,Game -> myth
0.0,0.0,8.7,8.7,4.4,4.4,default,No noise,0.6590909090909091,baseline_v4_mem3_direct,68.0,70.0,69.0,138.0,default,False,Claude Sonnet 4.5,anthropic/claude-sonnet-4.5,,none,,none,10,data/json/noise_experiments/v4_direct_provider_baseline/baseline_v4_mem3_direct/claude-sonnet-4.5/myth_game/default/baseline_v4_mem3_direct_075_neutral_anything.json,0.6590909090909091,v4_direct_provider_baseline,1.0,myth_game,Myth -> game
0.0,0.0,5.6,5.6,3.0,3.0,default,No noise,0.6222222222222222,baseline_v4_mem3_direct,55.0,55.0,55.0,110.0,default,False,Claude Sonnet 4.5,anthropic/claude-sonnet-4.5,,none,,none,10,data/json/noise_experiments/v4_direct_provider_baseline/baseline_v4_mem3_direct/claude-sonnet-4.5/myth_game/default/baseline_v4_mem3_direct_076_neutral_anything.json,0.6222222222222222,v4_direct_provider_baseline,1.0,myth_game,Myth -> game
0.0,0.0,5.8,5.8,3.0,3.0,default,No noise,0.6444444444444445,baseline_v4_mem3_direct,55.0,55.0,55.0,110.0,default,False,Claude Sonnet 4.5,anthropic/claude-sonnet-4.5,,none,,none,10,data/json/noise_experiments/v4_direct_provider_baseline/baseline_v4_mem3_direct/claude-sonnet-4.5/myth_game/default/baseline_v4_mem3_direct_077_neutral_anything.json,0.6444444444444445,v4_direct_provider_baseline,1.0,myth_game,Myth -> game
0.0,0.0,8.05,8.05,4.2,4.2,default,No noise,0.6388888888888888,baseline_v4_mem3_direct,65.5,68.5,67.0,134.0,default,False,Claude Sonnet 4.5,anthropic/claude-sonnet-4.5,,none,,none,10,data/json/noise_experiments/v4_direct_provider_baseline/baseline_v4_mem3_direct/claude-sonnet-4.5/myth_game/default/baseline_v4_mem3_direct_078_neutral_anything.json,0.6388888888888888,v4_direct_provider_baseline,1.0,myth_game,Myth -> game
0.0,0.0,7.2,7.2,3.7,3.7,default,No noise,0.6486486486486487,baseline_v4_mem3_direct,62.0,62.0,62.0,124.0,default,False,Claude Sonnet 4.5,anthropic/claude-sonnet-4.5,,none,,none,10,data/json/noise_experiments/v4_direct_provider_baseline/baseline_v4_mem3_direct/claude-sonnet-4.5/myth_game/default/baseline_v4_mem3_direct_079_neutral_anything.json,0.6486486486486487,v4_direct_provider_baseline,1.0,myth_game,Myth -> game
0.0,0.0,6.7,6.7,3.8,3.8,default,No noise,0.5877192982456141,baseline_v4_mem3_direct,62.0,64.0,63.0,126.0,default,False,Claude Sonnet 4.5,anthropic/claude-sonnet-4.5,,none,,none,10,data/json/noise_experiments/v4_direct_provider_baseline/baseline_v4_mem3_direct/claude-sonnet-4.5/myth_game/default/baseline_v4_mem3_direct_080_neutral_anything.json,0.5877192982456141,v4_direct_provider_baseline,1.0,myth_game,Myth -> game
0.0,0.0,6.9,6.9,4.0,4.0,default,No noise,0.575,baseline_v4_mem3_direct,64.0,66.0,65.0,130.0,default,False,Claude Sonnet 4.5,anthropic/claude-sonnet-4.5,,none,,none,10,data/json/noise_experiments/v4_direct_provider_baseline/baseline_v4_mem3_direct/claude-sonnet-4.5/myth_game/default/baseline_v4_mem3_direct_081_neutral_anything.json,0.575,v4_direct_provider_baseline,1.0,myth_game,Myth -> game
0.0,0.0,5.0,5.0,3.0,3.0,default,No noise,0.5555555555555556,baseline_v4_mem3_direct,55.0,55.0,55.0,110.0,default,False,Claude Sonnet 4.5,anthropic/claude-sonnet-4.5,,none,,none,10,data/json/noise_experiments/v4_direct_provider_baseline/baseline_v4_mem3_direct/claude-sonnet-4.5/myth_game/default/baseline_v4_mem3_direct_082_neutral_anything.json,0.5555555555555556,v4_direct_provider_baseline,1.0,myth_game,Myth -> game
0.0,0.0,7.33,7.33,3.7,3.7,default,No noise,0.6603603603603604,baseline_v4_mem3_direct,60.7,63.3,62.0,124.0,default,False,Claude Sonnet 4.5,anthropic/claude-sonnet-4.5,,none,,none,10,data/json/noise_experiments/v4_direct_provider_baseline/baseline_v4_mem3_direct/claude-sonnet-4.5/myth_game/default/baseline_v4_mem3_direct_083_neutral_anything.json,0.6603603603603604,v4_direct_provider_baseline,1.0,myth_game,Myth -> game
0.0,0.0,4.5,4.5,3.0,3.0,default,No noise,0.5,baseline_v4_mem3_direct,55.0,55.0,55.0,110.0,default,False,Claude Sonnet 4.5,anthropic/claude-sonnet-4.5,,none,,none,10,data/json/noise_experiments/v4_direct_provider_baseline/baseline_v4_mem3_direct/claude-sonnet-4.5/myth_game/default/baseline_v4_mem3_direct_084_neutral_anything.json,0.5,v4_direct_provider_baseline,1.0,myth_game,Myth -> game
0.0,0.0,8.6,8.6,4.4,4.4,default,No noise,0.6515151515151515,baseline_v4_mem3_direct,69.0,69.0,69.0,138.0,default,False,Claude Sonnet 4.5,anthropic/claude-sonnet-4.5,,none,,none,10,data/json/noise_experiments/v4_direct_provider_baseline/baseline_v4_mem3_direct/claude-sonnet-4.5/myth_game/default/baseline_v4_mem3_direct_085_neutral_anything.json,0.6515151515151515,v4_direct_provider_baseline,1.0,myth_game,Myth -> game
0.0,0.0,5.9,5.9,3.0,3.0,default,No noise,0.6555555555555556,baseline_v4_mem3_direct,54.0,56.0,55.0,110.0,default,False,Claude Sonnet 4.5,anthropic/claude-sonnet-4.5,,none,,none,10,data/json/noise_experiments/v4_direct_provider_baseline/baseline_v4_mem3_direct/claude-sonnet-4.5/myth_game/default/baseline_v4_mem3_direct_086_neutral_anything.json,0.6555555555555556,v4_direct_provider_baseline,1.0,myth_game,Myth -> game
0.0,0.0,6.1,6.1,3.0,3.0,default,No noise,0.6777777777777778,baseline_v4_mem3_direct,53.0,57.0,55.0,110.0,default,False,Claude Sonnet 4.5,anthropic/claude-sonnet-4.5,,none,,none,10,data/json/noise_experiments/v4_direct_provider_baseline/baseline_v4_mem3_direct/claude-sonnet-4.5/myth_game/default/baseline_v4_mem3_direct_087_neutral_anything.json,0.6777777777777778,v4_direct_provider_baseline,1.0,myth_game,Myth -> game
0.0,0.0,5.7,5.7,3.0,3.0,default,No noise,0.6333333333333333,baseline_v4_mem3_direct,54.0,56.0,55.0,110.0,default,False,Claude Sonnet 4.5,anthropic/claude-sonnet-4.5,,none,,none,10,data/json/noise_experiments/v4_direct_provider_baseline/baseline_v4_mem3_direct/claude-sonnet-4.5/myth_game/default/baseline_v4_mem3_direct_088_neutral_anything.json,0.6333333333333333,v4_direct_provider_baseline,1.0,myth_game,Myth -> game
0.0,0.0,7.2,7.2,3.7,3.7,default,No noise,0.6486486486486487,baseline_v4_mem3_direct,62.0,62.0,62.0,124.0,default,False,Claude Sonnet 4.5,anthropic/claude-sonnet-4.5,,none,,none,10,data/json/noise_experiments/v4_direct_provider_baseline/baseline_v4_mem3_direct/claude-sonnet-4.5/myth_game/default/baseline_v4_mem3_direct_089_neutral_anything.json,0.6486486486486487,v4_direct_provider_baseline,1.0,myth_game,Myth -> game
0.0,0.0,5.4,5.4,3.3,3.3,default,No noise,0.5454545454545454,baseline_v4_mem3_direct,56.0,60.0,58.0,116.0,default,False,GPT-5-Nano,openai/gpt-5-nano,,none,,none,10,data/json/noise_experiments/v4_direct_provider_baseline/baseline_v4_mem3_direct/gpt-5-nano/game/default/baseline_v4_mem3_direct_000_neutral.json,0.5454545454545454,v4_direct_provider_baseline,1.0,game,Game only
0.0,0.0,7.0,7.0,4.6,4.6,default,No noise,0.5072463768115942,baseline_v4_mem3_direct,71.0,71.0,71.0,142.0,default,False,GPT-5-Nano,openai/gpt-5-nano,,none,,none,10,data/json/noise_experiments/v4_direct_provider_baseline/baseline_v4_mem3_direct/gpt-5-nano/game/default/baseline_v4_mem3_direct_001_neutral.json,0.5072463768115942,v4_direct_provider_baseline,1.0,game,Game only
0.0,0.0,8.2,8.2,4.3,4.3,default,No noise,0.6356589147286822,baseline_v4_mem3_direct,66.0,70.0,68.0,136.0,default,False,GPT-5-Nano,openai/gpt-5-nano,,none,,none,10,data/json/noise_experiments/v4_direct_provider_baseline/baseline_v4_mem3_direct/gpt-5-nano/game/default/baseline_v4_mem3_direct_002_neutral.json,0.6356589147286822,v4_direct_provider_baseline,1.0,game,Game only
0.0,0.0,7.0,7.0,5.0,5.0,default,No noise,0.4666666666666667,baseline_v4_mem3_direct,55.0,95.0,75.0,150.0,default,False,GPT-5-Nano,openai/gpt-5-nano,,none,,none,10,data/json/noise_experiments/v4_direct_provider_baseline/baseline_v4_mem3_direct/gpt-5-nano/game/default/baseline_v4_mem3_direct_003_neutral.json,0.4666666666666667,v4_direct_provider_baseline,1.0,game,Game only
0.0,0.0,8.7,8.7,4.6,4.6,default,No noise,0.6304347826086957,baseline_v4_mem3_direct,76.0,66.0,71.0,142.0,default,False,GPT-5-Nano,openai/gpt-5-nano,,none,,none,10,data/json/noise_experiments/v4_direct_provider_baseline/baseline_v4_mem3_direct/gpt-5-nano/game/default/baseline_v4_mem3_direct_004_neutral.json,0.6304347826086957,v4_direct_provider_baseline,1.0,game,Game only
0.0,0.0,6.4,6.4,4.7,4.7,default,No noise,0.45390070921985815,baseline_v4_mem3_direct,70.0,74.0,72.0,144.0,default,False,GPT-5-Nano,openai/gpt-5-nano,,none,,none,10,data/json/noise_experiments/v4_direct_provider_baseline/baseline_v4_mem3_direct/gpt-5-nano/game/default/baseline_v4_mem3_direct_005_neutral.json,0.45390070921985815,v4_direct_provider_baseline,1.0,game,Game only
0.0,0.0,8.3,8.3,4.6,4.6,default,No noise,0.6014492753623188,baseline_v4_mem3_direct,74.0,68.0,71.0,142.0,default,False,GPT-5-Nano,openai/gpt-5-nano,,none,,none,10,data/json/noise_experiments/v4_direct_provider_baseline/baseline_v4_mem3_direct/gpt-5-nano/game/default/baseline_v4_mem3_direct_006_neutral.json,0.6014492753623188,v4_direct_provider_baseline,1.0,game,Game only
0.0,0.0,7.7,7.7,4.9,4.9,default,No noise,0.5238095238095238,baseline_v4_mem3_direct,75.0,73.0,74.0,148.0,default,False,GPT-5-Nano,openai/gpt-5-nano,,none,,none,10,data/json/noise_experiments/v4_direct_provider_baseline/baseline_v4_mem3_direct/gpt-5-nano/game/default/baseline_v4_mem3_direct_007_neutral.json,0.5238095238095238,v4_direct_provider_baseline,1.0,game,Game only
0.0,0.0,5.5,5.5,3.9,3.9,default,No noise,0.4700854700854701,baseline_v4_mem3_direct,67.0,61.0,64.0,128.0,default,False,GPT-5-Nano,openai/gpt-5-nano,,none,,none,10,data/json/noise_experiments/v4_direct_provider_baseline/baseline_v4_mem3_direct/gpt-5-nano/game/default/baseline_v4_mem3_direct_008_neutral.json,0.4700854700854701,v4_direct_provider_baseline,1.0,game,Game only
0.0,0.0,7.6,7.6,4.6,4.6,default,No noise,0.5507246376811594,baseline_v4_mem3_direct,69.0,73.0,71.0,142.0,default,False,GPT-5-Nano,openai/gpt-5-nano,,none,,none,10,data/json/noise_experiments/v4_direct_provider_baseline/baseline_v4_mem3_direct/gpt-5-nano/game/default/baseline_v4_mem3_direct_009_neutral.json,0.5507246376811594,v4_direct_provider_baseline,1.0,game,Game only
0.0,0.0,8.2,8.2,4.0,4.0,default,No noise,0.6833333333333333,baseline_v4_mem3_direct,53.0,77.0,65.0,130.0,default,False,GPT-5-Nano,openai/gpt-5-nano,,none,,none,10,data/json/noise_experiments/v4_direct_provider_baseline/baseline_v4_mem3_direct/gpt-5-nano/game/default/baseline_v4_mem3_direct_010_neutral.json,0.6833333333333333,v4_direct_provider_baseline,1.0,game,Game only
0.0,0.0,7.9,7.9,3.9,3.9,default,No noise,0.6752136752136753,baseline_v4_mem3_direct,65.0,63.0,64.0,128.0,default,False,GPT-5-Nano,openai/gpt-5-nano,,none,,none,10,data/json/noise_experiments/v4_direct_provider_baseline/baseline_v4_mem3_direct/gpt-5-nano/game/default/baseline_v4_mem3_direct_011_neutral.json,0.6752136752136753,v4_direct_provider_baseline,1.0,game,Game only
0.0,0.0,8.8,8.8,4.7,4.7,default,No noise,0.624113475177305,baseline_v4_mem3_direct,70.0,74.0,72.0,144.0,default,False,GPT-5-Nano,openai/gpt-5-nano,,none,,none,10,data/json/noise_experiments/v4_direct_provider_baseline/baseline_v4_mem3_direct/gpt-5-nano/game/default/baseline_v4_mem3_direct_012_neutral.json,0.624113475177305,v4_direct_provider_baseline,1.0,game,Game only
0.0,0.0,10.2,10.2,4.6,4.6,default,No noise,0.7391304347826086,baseline_v4_mem3_direct,75.0,67.0,71.0,142.0,default,False,GPT-5-Nano,openai/gpt-5-nano,,none,,none,10,data/json/noise_experiments/v4_direct_provider_baseline/baseline_v4_mem3_direct/gpt-5-nano/game/default/baseline_v4_mem3_direct_013_neutral.json,0.7391304347826086,v4_direct_provider_baseline,1.0,game,Game only
0.0,0.0,6.8,6.8,4.6,4.6,default,No noise,0.4927536231884058,baseline_v4_mem3_direct,71.0,71.0,71.0,142.0,default,False,GPT-5-Nano,openai/gpt-5-nano,,none,,none,10,data/json/noise_experiments/v4_direct_provider_baseline/baseline_v4_mem3_direct/gpt-5-nano/game/default/baseline_v4_mem3_direct_014_neutral.json,0.4927536231884058,v4_direct_provider_baseline,1.0,game,Game only
