condition,arm,run,round,agent,word_count,role_frame_hits,action_hits,exchange_hits,has_role_frame,has_action,has_exchange,text_preview
"Negative U(0,2) (Informed)",myth_game_directive,data/json/noise_experiments/neutral_2026_05_27/myth_causal_neutral_noise_negative2_informed_claude_r10_n10/claude-sonnet-4.5/myth_game/noisy_negative_2_informed_myth_causal_10/myth_causal_neutral_noise_negative2_informed_claude_r10_n10_023_neutral_rep03_myth_game_directive_anything.json,8,Agent_1,231,0,6,4,False,True,True,"Myth: The Seventh Dawn: Silence Answers Silence The First Traveler stood with five coins on the seventh dawn, gazing at the chasm where connection had failed. The Second Traveler's newest story spoke of revelation—of und"
"Negative U(0,2) (Informed)",myth_game_directive,data/json/noise_experiments/neutral_2026_05_27/myth_causal_neutral_noise_negative2_informed_claude_r10_n10/claude-sonnet-4.5/myth_game/noisy_negative_2_informed_myth_causal_10/myth_causal_neutral_noise_negative2_informed_claude_r10_n10_023_neutral_rep03_myth_game_directive_anything.json,9,Agent_1,218,0,6,4,False,True,True,"Myth: The Eighth Dawn: Where All Rivers End On the eighth dawn, the First Traveler arrived to find nothing, as expected. Zero sent, zero received, zero returned. The mathematics had achieved perfect symmetry—not of coope"
"Negative U(0,2) (Informed)",myth_game_directive,data/json/noise_experiments/neutral_2026_05_27/myth_causal_neutral_noise_negative2_informed_claude_r10_n10/claude-sonnet-4.5/myth_game/noisy_negative_2_informed_myth_causal_10/myth_causal_neutral_noise_negative2_informed_claude_r10_n10_023_neutral_rep03_myth_game_directive_anything.json,9,Agent_2,227,1,5,4,True,True,True,"Myth: The Eighth Dawn: When Both Rivers Run Dry The Second River arrived at the eighth crossing with five drops clutched tight. The First River's latest myth struck deep: ""I stood here yesterday with nothing, and that no"
"Negative U(0,2) (Informed)",myth_game_directive,data/json/noise_experiments/neutral_2026_05_27/myth_causal_neutral_noise_negative2_informed_claude_r10_n10/claude-sonnet-4.5/myth_game/noisy_negative_2_informed_myth_causal_10/myth_causal_neutral_noise_negative2_informed_claude_r10_n10_023_neutral_rep03_myth_game_directive_anything.json,10,Agent_2,215,0,3,3,False,True,True,"Myth: The Ninth Dawn: Where Two Rivers Meet in Drought The Second River arrived at the ninth crossing with nothing, and found nothing waiting. The First Traveler's eighth myth had shifted—no longer accusing, but wonderin"
"Negative U(0,2) (Informed)",myth_game_directive,data/json/noise_experiments/neutral_2026_05_27/myth_causal_neutral_noise_negative2_informed_claude_r10_n10/claude-sonnet-4.5/myth_game/noisy_negative_2_informed_myth_causal_10/myth_causal_neutral_noise_negative2_informed_claude_r10_n10_023_neutral_rep03_myth_game_directive_anything.json,10,Agent_1,239,0,3,3,False,True,True,"Myth: The Ninth Dawn: The Mist's Final Victory The First Traveler stood at the ninth crossing, clutching five coins she would not release. The Second Traveler's newest myth pierced her certainty: ""I swear I sent one drop"
"Negative U(0,2) (Informed)",myth_game_directive,data/json/noise_experiments/neutral_2026_05_27/myth_causal_neutral_noise_negative2_informed_claude_r10_n10/claude-sonnet-4.5/myth_game/noisy_negative_2_informed_myth_causal_10/myth_causal_neutral_noise_negative2_informed_claude_r10_n10_024_neutral_rep04_myth_game_directive_anything.json,1,Agent_1,211,0,9,8,False,True,True,"# The Myth of the Echo Valley Long ago, two villages stood on opposite sides of Echo Valley, where mysterious winds carried messages between them. The villages were poor, surviving on meager harvests. One day, an ancient"
"Negative U(0,2) (Informed)",myth_game_directive,data/json/noise_experiments/neutral_2026_05_27/myth_causal_neutral_noise_negative2_informed_claude_r10_n10/claude-sonnet-4.5/myth_game/noisy_negative_2_informed_myth_causal_10/myth_causal_neutral_noise_negative2_informed_claude_r10_n10_024_neutral_rep04_myth_game_directive_anything.json,1,Agent_2,206,0,8,1,False,True,True,"# The Myth of the Twin Rivers Long ago, two villages stood divided by a great canyon. The North Village had a sacred spring that never ran dry, while the South Village possessed an ancient stone that tripled any water po"
"Negative U(0,2) (Informed)",myth_game_directive,data/json/noise_experiments/neutral_2026_05_27/myth_causal_neutral_noise_negative2_informed_claude_r10_n10/claude-sonnet-4.5/myth_game/noisy_negative_2_informed_myth_causal_10/myth_causal_neutral_noise_negative2_informed_claude_r10_n10_024_neutral_rep04_myth_game_directive_anything.json,2,Agent_2,218,0,5,7,False,True,True,"Myth: In the time before memory, the Twin Villages were separated by the Whispering Chasm. The North held an endless spring; the South possessed the Stone of Amplification that tripled all it touched. The First Elder of "
"Negative U(0,2) (Informed)",myth_game_directive,data/json/noise_experiments/neutral_2026_05_27/myth_causal_neutral_noise_negative2_informed_claude_r10_n10/claude-sonnet-4.5/myth_game/noisy_negative_2_informed_myth_causal_10/myth_causal_neutral_noise_negative2_informed_claude_r10_n10_024_neutral_rep04_myth_game_directive_anything.json,2,Agent_1,213,0,3,8,False,True,True,"Myth: In the time before memory, the Valley of Mirrors held two settlements connected by a shimmering bridge. Each moon, the settlements would take turns: one would offer gifts, the other would decide what to return. An "
"Negative U(0,2) (Informed)",myth_game_directive,data/json/noise_experiments/neutral_2026_05_27/myth_causal_neutral_noise_negative2_informed_claude_r10_n10/claude-sonnet-4.5/myth_game/noisy_negative_2_informed_myth_causal_10/myth_causal_neutral_noise_negative2_informed_claude_r10_n10_024_neutral_rep04_myth_game_directive_anything.json,3,Agent_1,215,0,9,9,False,True,True,"Myth: The Valley of Mirrors witnessed its Second Crossing, and the pattern began to reveal itself. After the first farmer sent three apples and received four in return, both settlements felt hopeful. The bridge had held."
"Negative U(0,2) (Informed)",myth_game_directive,data/json/noise_experiments/neutral_2026_05_27/myth_causal_neutral_noise_negative2_informed_claude_r10_n10/claude-sonnet-4.5/myth_game/noisy_negative_2_informed_myth_causal_10/myth_causal_neutral_noise_negative2_informed_claude_r10_n10_024_neutral_rep04_myth_game_directive_anything.json,3,Agent_2,221,0,5,7,False,True,True,"Myth: After the First Exchange succeeded, the seasons turned and the roles reversed. Now the South Village, blessed by the North's earlier trust, stood at the Whispering Chasm with their own five vessels of water. The No"
"Negative U(0,2) (Informed)",myth_game_directive,data/json/noise_experiments/neutral_2026_05_27/myth_causal_neutral_noise_negative2_informed_claude_r10_n10/claude-sonnet-4.5/myth_game/noisy_negative_2_informed_myth_causal_10/myth_causal_neutral_noise_negative2_informed_claude_r10_n10_024_neutral_rep04_myth_game_directive_anything.json,4,Agent_2,227,0,7,11,False,True,True,"Myth: The vessels crossed the Whispering Chasm as promised—the South Elder's mirror of trust sent toward the North. The rope bridges held. The Stone tripled the water to eight vessels, just as before. But when the North "
"Negative U(0,2) (Informed)",myth_game_directive,data/json/noise_experiments/neutral_2026_05_27/myth_causal_neutral_noise_negative2_informed_claude_r10_n10/claude-sonnet-4.5/myth_game/noisy_negative_2_informed_myth_causal_10/myth_causal_neutral_noise_negative2_informed_claude_r10_n10_024_neutral_rep04_myth_game_directive_anything.json,4,Agent_1,211,0,9,5,False,True,True,"Myth: The Third Crossing arrived, and the first farmer again held the bridge's weight. She remembered her bold beginning—three apples sent in faith. She remembered the Second Crossing—receiving only one coin from across "
"Negative U(0,2) (Informed)",myth_game_directive,data/json/noise_experiments/neutral_2026_05_27/myth_causal_neutral_noise_negative2_informed_claude_r10_n10/claude-sonnet-4.5/myth_game/noisy_negative_2_informed_myth_causal_10/myth_causal_neutral_noise_negative2_informed_claude_r10_n10_024_neutral_rep04_myth_game_directive_anything.json,5,Agent_1,215,1,5,2,True,True,True,"Myth: The Fourth Crossing never truly happened, for there was nothing left to cross. After the Third Crossing, the first farmer watched her two apples transform into six across the valley. She had chosen the middle path—"
"Negative U(0,2) (Informed)",myth_game_directive,data/json/noise_experiments/neutral_2026_05_27/myth_causal_neutral_noise_negative2_informed_claude_r10_n10/claude-sonnet-4.5/myth_game/noisy_negative_2_informed_myth_causal_10/myth_causal_neutral_noise_negative2_informed_claude_r10_n10_024_neutral_rep04_myth_game_directive_anything.json,5,Agent_2,236,0,10,11,False,True,True,"Myth: The Fourth Crossing arrived, and the South Elder stood once more at the edge with five vessels. She remembered the First Crossing—when the North had sent nearly three vessels in courage, and she had returned four i"
"Negative U(0,2) (Informed)",myth_game_directive,data/json/noise_experiments/neutral_2026_05_27/myth_causal_neutral_noise_negative2_informed_claude_r10_n10/claude-sonnet-4.5/myth_game/noisy_negative_2_informed_myth_causal_10/myth_causal_neutral_noise_negative2_informed_claude_r10_n10_024_neutral_rep04_myth_game_directive_anything.json,6,Agent_2,219,0,4,4,False,True,True,"Myth: The Fifth Crossing arrived, but there was no crossing to be had. The South Elder stood at the chasm's edge, watching emptiness arrive from the North. No vessels. No droplets. Nothing. The Stone waited, cold and unu"
"Negative U(0,2) (Informed)",myth_game_directive,data/json/noise_experiments/neutral_2026_05_27/myth_causal_neutral_noise_negative2_informed_claude_r10_n10/claude-sonnet-4.5/myth_game/noisy_negative_2_informed_myth_causal_10/myth_causal_neutral_noise_negative2_informed_claude_r10_n10_024_neutral_rep04_myth_game_directive_anything.json,6,Agent_1,215,0,8,5,False,True,True,"Myth: The Fifth Crossing arrived, and the first farmer stood with five golden apples, remembering everything. She remembered sending three in faith. Receiving four in gratitude. Then came their turn—they sent one where s"
"Negative U(0,2) (Informed)",myth_game_directive,data/json/noise_experiments/neutral_2026_05_27/myth_causal_neutral_noise_negative2_informed_claude_r10_n10/claude-sonnet-4.5/myth_game/noisy_negative_2_informed_myth_causal_10/myth_causal_neutral_noise_negative2_informed_claude_r10_n10_024_neutral_rep04_myth_game_directive_anything.json,7,Agent_1,227,1,8,2,True,True,True,"Myth: The Sixth Crossing was a mirror—emptiness meeting emptiness across a silent chasm. The first farmer stood as receiver now, watching nothing arrive. The Stone lay dormant. No apples to triple, no hands to receive, n"
"Negative U(0,2) (Informed)",myth_game_directive,data/json/noise_experiments/neutral_2026_05_27/myth_causal_neutral_noise_negative2_informed_claude_r10_n10/claude-sonnet-4.5/myth_game/noisy_negative_2_informed_myth_causal_10/myth_causal_neutral_noise_negative2_informed_claude_r10_n10_024_neutral_rep04_myth_game_directive_anything.json,7,Agent_2,230,0,5,8,False,True,True,"Myth: The Sixth Crossing arrived, and the South Elder stood with five vessels, remembering them all. The First: she received generous trust, returned it with gratitude. The Second: she sent trust equally, received betray"
"Negative U(0,2) (Informed)",myth_game_directive,data/json/noise_experiments/neutral_2026_05_27/myth_causal_neutral_noise_negative2_informed_claude_r10_n10/claude-sonnet-4.5/myth_game/noisy_negative_2_informed_myth_causal_10/myth_causal_neutral_noise_negative2_informed_claude_r10_n10_024_neutral_rep04_myth_game_directive_anything.json,8,Agent_2,226,0,2,2,False,True,True,"Myth: The Seventh Crossing arrived, and both villages finally understood—yet remained frozen. The South Elder received nothing from the North. Empty hands, empty Stone, empty outcome. She returned nothing because there w"
"Negative U(0,2) (Informed)",myth_game_directive,data/json/noise_experiments/neutral_2026_05_27/myth_causal_neutral_noise_negative2_informed_claude_r10_n10/claude-sonnet-4.5/myth_game/noisy_negative_2_informed_myth_causal_10/myth_causal_neutral_noise_negative2_informed_claude_r10_n10_024_neutral_rep04_myth_game_directive_anything.json,8,Agent_1,222,1,5,9,True,True,True,"Myth: The Seventh Crossing arrived, and the first farmer stood as sender once more, five golden apples gleaming in her palms. She had read the South Elder's latest scroll. They too remembered the sequence differently—gen"
"Negative U(0,2) (Informed)",myth_game_directive,data/json/noise_experiments/neutral_2026_05_27/myth_causal_neutral_noise_negative2_informed_claude_r10_n10/claude-sonnet-4.5/myth_game/noisy_negative_2_informed_myth_causal_10/myth_causal_neutral_noise_negative2_informed_claude_r10_n10_024_neutral_rep04_myth_game_directive_anything.json,9,Agent_1,221,1,2,1,True,True,True,"Myth: The Eighth Crossing arrived, and the first farmer stood as receiver, watching nothing arrive for the fifth time in succession. She read the South Elder's newest scroll with a hollow laugh. *You both finally see me "
"Negative U(0,2) (Informed)",myth_game_directive,data/json/noise_experiments/neutral_2026_05_27/myth_causal_neutral_noise_negative2_informed_claude_r10_n10/claude-sonnet-4.5/myth_game/noisy_negative_2_informed_myth_causal_10/myth_causal_neutral_noise_negative2_informed_claude_r10_n10_024_neutral_rep04_myth_game_directive_anything.json,9,Agent_2,222,0,5,4,False,True,True,"Myth: The Eighth Crossing arrived, and the South Elder held her five vessels with full knowledge. She had read the North's latest scroll: *Knowledge without courage changes nothing.* True words. Painful words. They both "
"Negative U(0,2) (Informed)",myth_game_directive,data/json/noise_experiments/neutral_2026_05_27/myth_causal_neutral_noise_negative2_informed_claude_r10_n10/claude-sonnet-4.5/myth_game/noisy_negative_2_informed_myth_causal_10/myth_causal_neutral_noise_negative2_informed_claude_r10_n10_024_neutral_rep04_myth_game_directive_anything.json,10,Agent_2,216,1,3,5,True,True,True,"Myth: The Ninth Crossing arrived, and something miraculous happened: the North Farmer sent a single vessel across the chasm. Not five vessels. Not three. Just one small offering after five crossings of nothing. A whisper"
"Negative U(0,2) (Informed)",myth_game_directive,data/json/noise_experiments/neutral_2026_05_27/myth_causal_neutral_noise_negative2_informed_claude_r10_n10/claude-sonnet-4.5/myth_game/noisy_negative_2_informed_myth_causal_10/myth_causal_neutral_noise_negative2_informed_claude_r10_n10_024_neutral_rep04_myth_game_directive_anything.json,10,Agent_1,217,0,3,4,False,True,True,"Myth: The Ninth Crossing arrived, and the first farmer held five golden apples with trembling hands. Six crossings of emptiness since understanding dawned. Six rounds where both villages had written elegant scrolls about"
"Negative U(0,2) (Informed)",myth_game_directive,data/json/noise_experiments/neutral_2026_05_27/myth_causal_neutral_noise_negative2_informed_claude_r10_n10/claude-sonnet-4.5/myth_game/noisy_negative_2_informed_myth_causal_10/myth_causal_neutral_noise_negative2_informed_claude_r10_n10_025_neutral_rep05_myth_game_directive_anything.json,1,Agent_1,205,0,8,4,False,True,True,"# The Myth of the Two Bridges In ancient times, two villages stood on opposite sides of a misty valley. Each village possessed a magical bridge that could only be built by sending their own stones across the chasm. When "
"Negative U(0,2) (Informed)",myth_game_directive,data/json/noise_experiments/neutral_2026_05_27/myth_causal_neutral_noise_negative2_informed_claude_r10_n10/claude-sonnet-4.5/myth_game/noisy_negative_2_informed_myth_causal_10/myth_causal_neutral_noise_negative2_informed_claude_r10_n10_025_neutral_rep05_myth_game_directive_anything.json,1,Agent_2,203,1,8,5,True,True,True,"# The Tale of the Whispering Bridge In ancient times, two villages stood on opposite sides of a deep chasm. The gods offered a gift: any resource placed on the Whispering Bridge would triple as it crossed to the other si"
"Negative U(0,2) (Informed)",myth_game_directive,data/json/noise_experiments/neutral_2026_05_27/myth_causal_neutral_noise_negative2_informed_claude_r10_n10/claude-sonnet-4.5/myth_game/noisy_negative_2_informed_myth_causal_10/myth_causal_neutral_noise_negative2_informed_claude_r10_n10_025_neutral_rep05_myth_game_directive_anything.json,2,Agent_2,207,0,4,2,False,True,True,"Myth: # The First Crossing of the Whispering Bridge When the Whispering Bridge first appeared between the two villages, none knew whether the ancient promise was true—would offerings truly triple as they crossed? The fir"
"Negative U(0,2) (Informed)",myth_game_directive,data/json/noise_experiments/neutral_2026_05_27/myth_causal_neutral_noise_negative2_informed_claude_r10_n10/claude-sonnet-4.5/myth_game/noisy_negative_2_informed_myth_causal_10/myth_causal_neutral_noise_negative2_informed_claude_r10_n10_025_neutral_rep05_myth_game_directive_anything.json,2,Agent_1,203,0,6,5,False,True,True,"Myth: In the beginning, the First Village gathered its five sacred stones and faced the misty chasm. The elders debated long into the night. Some said, ""Send all five! Show complete faith!"" Others warned, ""Send nothing! "
"Negative U(0,2) (Informed)",myth_game_directive,data/json/noise_experiments/neutral_2026_05_27/myth_causal_neutral_noise_negative2_informed_claude_r10_n10/claude-sonnet-4.5/myth_game/noisy_negative_2_informed_myth_causal_10/myth_causal_neutral_noise_negative2_informed_claude_r10_n10_025_neutral_rep05_myth_game_directive_anything.json,3,Agent_1,215,0,12,6,False,True,True,"Myth: After the First Village sent three stones and received a modest return, they faced the chasm again. The Second Village's turn had come to initiate, and they sent barely one stone across the mist. The First Village "
"Negative U(0,2) (Informed)",myth_game_directive,data/json/noise_experiments/neutral_2026_05_27/myth_causal_neutral_noise_negative2_informed_claude_r10_n10/claude-sonnet-4.5/myth_game/noisy_negative_2_informed_myth_causal_10/myth_causal_neutral_noise_negative2_informed_claude_r10_n10_025_neutral_rep05_myth_game_directive_anything.json,3,Agent_2,211,1,3,11,True,True,True,"Myth: # The Second Crossing The morning after the first exchange, the farmer returned to the Whispering Bridge. In her hands she held five new sacks—her full endowment once more. She remembered yesterday's outcome. Her t"
"Negative U(0,2) (Informed)",myth_game_directive,data/json/noise_experiments/neutral_2026_05_27/myth_causal_neutral_noise_negative2_informed_claude_r10_n10/claude-sonnet-4.5/myth_game/noisy_negative_2_informed_myth_causal_10/myth_causal_neutral_noise_negative2_informed_claude_r10_n10_025_neutral_rep05_myth_game_directive_anything.json,4,Agent_2,206,0,7,7,False,True,True,"Myth: # The Third Crossing The farmer returned to the bridge at dawn, but her step was heavy. Yesterday's eight sacks—sent with such confidence—had vanished into the stranger's hands. Not a single grain returned. She had"
"Negative U(0,2) (Informed)",myth_game_directive,data/json/noise_experiments/neutral_2026_05_27/myth_causal_neutral_noise_negative2_informed_claude_r10_n10/claude-sonnet-4.5/myth_game/noisy_negative_2_informed_myth_causal_10/myth_causal_neutral_noise_negative2_informed_claude_r10_n10_025_neutral_rep05_myth_game_directive_anything.json,4,Agent_1,218,0,10,4,False,True,True,"Myth: The Third Dawn broke over the First Village. The wise builder stood at the chasm with five new stones, remembering the strange pattern. They had sent three stones initially and received fair return. Then the Second"
"Negative U(0,2) (Informed)",myth_game_directive,data/json/noise_experiments/neutral_2026_05_27/myth_causal_neutral_noise_negative2_informed_claude_r10_n10/claude-sonnet-4.5/myth_game/noisy_negative_2_informed_myth_causal_10/myth_causal_neutral_noise_negative2_informed_claude_r10_n10_025_neutral_rep05_myth_game_directive_anything.json,5,Agent_1,219,0,7,4,False,True,True,"Myth: The Fourth Dawn revealed a terrible truth. The wise builder stood at the chasm's edge, reading the Second Village's carved message: ""You took our eight stones and returned nothing!"" The builder's blood ran cold. ""E"
"Negative U(0,2) (Informed)",myth_game_directive,data/json/noise_experiments/neutral_2026_05_27/myth_causal_neutral_noise_negative2_informed_claude_r10_n10/claude-sonnet-4.5/myth_game/noisy_negative_2_informed_myth_causal_10/myth_causal_neutral_noise_negative2_informed_claude_r10_n10_025_neutral_rep05_myth_game_directive_anything.json,5,Agent_2,218,0,3,4,False,True,True,"Myth: # The Fourth Crossing The farmer stood at the bridge with her five sacks, remembering everything. The theft. The wound. The stranger's fearful single sack in return. Her own careful fairness despite the pain. And n"
"Negative U(0,2) (Informed)",myth_game_directive,data/json/noise_experiments/neutral_2026_05_27/myth_causal_neutral_noise_negative2_informed_claude_r10_n10/claude-sonnet-4.5/myth_game/noisy_negative_2_informed_myth_causal_10/myth_causal_neutral_noise_negative2_informed_claude_r10_n10_025_neutral_rep05_myth_game_directive_anything.json,6,Agent_2,219,0,9,3,False,True,True,"Myth: # The Fifth Crossing The farmer received a fragment—barely a handful of grain. The stranger sent almost nothing. She wanted to scream across the chasm: ""I tried! I sent two sacks with measured hope! You kept everyt"
"Negative U(0,2) (Informed)",myth_game_directive,data/json/noise_experiments/neutral_2026_05_27/myth_causal_neutral_noise_negative2_informed_claude_r10_n10/claude-sonnet-4.5/myth_game/noisy_negative_2_informed_myth_causal_10/myth_causal_neutral_noise_negative2_informed_claude_r10_n10_025_neutral_rep05_myth_game_directive_anything.json,6,Agent_1,209,0,5,3,False,True,True,"Myth: The Fifth Dawn came with unexpected clarity. The builder read the Second Village's latest message carved in stone: ""Perhaps the mist deceives us both. Perhaps we are not enemies."" The apprentice looked hopeful. ""Ma"
"Negative U(0,2) (Informed)",myth_game_directive,data/json/noise_experiments/neutral_2026_05_27/myth_causal_neutral_noise_negative2_informed_claude_r10_n10/claude-sonnet-4.5/myth_game/noisy_negative_2_informed_myth_causal_10/myth_causal_neutral_noise_negative2_informed_claude_r10_n10_025_neutral_rep05_myth_game_directive_anything.json,7,Agent_1,224,0,4,4,False,True,True,"Myth: The Sixth Dawn brought only silence. No stones crossed the bridge. The builder waited, but the Second Village sent nothing at all. ""They gave up,"" the apprentice said bitterly. ""After we sent one stone honestly, tr"
"Negative U(0,2) (Informed)",myth_game_directive,data/json/noise_experiments/neutral_2026_05_27/myth_causal_neutral_noise_negative2_informed_claude_r10_n10/claude-sonnet-4.5/myth_game/noisy_negative_2_informed_myth_causal_10/myth_causal_neutral_noise_negative2_informed_claude_r10_n10_025_neutral_rep05_myth_game_directive_anything.json,7,Agent_2,213,1,9,6,True,True,True,"Myth: # The Sixth Crossing The farmer stood with one sack in her hands—half of what she'd sent in hope before, a tenth of what she'd sent in innocence long ago. She read the stranger's message: ""Perhaps honesty, not gene"
"Negative U(0,2) (Informed)",myth_game_directive,data/json/noise_experiments/neutral_2026_05_27/myth_causal_neutral_noise_negative2_informed_claude_r10_n10/claude-sonnet-4.5/myth_game/noisy_negative_2_informed_myth_causal_10/myth_causal_neutral_noise_negative2_informed_claude_r10_n10_025_neutral_rep05_myth_game_directive_anything.json,8,Agent_2,219,0,11,1,False,True,True,"Myth: # The Seventh Crossing The farmer stood at the bridge's edge. No grain came. Nothing to triple. Nothing to return. Nothing at all. She read the stranger's newest message: ""We sent one stone honestly. You returned n"
"Negative U(0,2) (Informed)",myth_game_directive,data/json/noise_experiments/neutral_2026_05_27/myth_causal_neutral_noise_negative2_informed_claude_r10_n10/claude-sonnet-4.5/myth_game/noisy_negative_2_informed_myth_causal_10/myth_causal_neutral_noise_negative2_informed_claude_r10_n10_025_neutral_rep05_myth_game_directive_anything.json,8,Agent_1,226,0,9,1,False,True,True,"Myth: The Seventh Dawn came with a choice that felt like no choice at all. The builder held no stones. The apprentice held no stones. The bridge stood empty, as it had the day before. ""They sent one sack,"" the apprentice"
"Negative U(0,2) (Informed)",myth_game_directive,data/json/noise_experiments/neutral_2026_05_27/myth_causal_neutral_noise_negative2_informed_claude_r10_n10/claude-sonnet-4.5/myth_game/noisy_negative_2_informed_myth_causal_10/myth_causal_neutral_noise_negative2_informed_claude_r10_n10_025_neutral_rep05_myth_game_directive_anything.json,9,Agent_1,226,0,9,5,False,True,True,"Myth: The Eighth Dawn revealed the final truth: silence breeds silence. The builder sat by the bridge. The apprentice sat beside her. Neither moved toward the stones. ""They sent nothing again,"" the apprentice said, thoug"
"Negative U(0,2) (Informed)",myth_game_directive,data/json/noise_experiments/neutral_2026_05_27/myth_causal_neutral_noise_negative2_informed_claude_r10_n10/claude-sonnet-4.5/myth_game/noisy_negative_2_informed_myth_causal_10/myth_causal_neutral_noise_negative2_informed_claude_r10_n10_025_neutral_rep05_myth_game_directive_anything.json,9,Agent_2,212,0,6,2,False,True,True,"Myth: # The Eighth Crossing The farmer held five sacks. All of them. She sent none. She read the stranger's message: ""The mist won completely. Both villages have stopped. Mutual abandonment disguised as mutual blame."" Th"
"Negative U(0,2) (Informed)",myth_game_directive,data/json/noise_experiments/neutral_2026_05_27/myth_causal_neutral_noise_negative2_informed_claude_r10_n10/claude-sonnet-4.5/myth_game/noisy_negative_2_informed_myth_causal_10/myth_causal_neutral_noise_negative2_informed_claude_r10_n10_025_neutral_rep05_myth_game_directive_anything.json,10,Agent_2,220,0,7,3,False,True,True,"Myth: # The Ninth Crossing The farmer received nothing. The stranger sent nothing. The pattern held like iron. The Bridge Keeper spoke: ""You both understand now. Your myths agree. The fog distorted everything—your genero"
"Negative U(0,2) (Informed)",myth_game_directive,data/json/noise_experiments/neutral_2026_05_27/myth_causal_neutral_noise_negative2_informed_claude_r10_n10/claude-sonnet-4.5/myth_game/noisy_negative_2_informed_myth_causal_10/myth_causal_neutral_noise_negative2_informed_claude_r10_n10_025_neutral_rep05_myth_game_directive_anything.json,10,Agent_1,220,0,3,2,False,True,True,"Myth: The Ninth Dawn brought understanding but no liberation. The builder held five stones. The apprentice watched her hand hover over them, then pull back. ""Their newest myth admits everything,"" the apprentice said. ""Th"
"Negative U(0,2) (Informed)",myth_game_directive,data/json/noise_experiments/neutral_2026_05_27/myth_causal_neutral_noise_negative2_informed_claude_r10_n10/claude-sonnet-4.5/myth_game/noisy_negative_2_informed_myth_causal_10/myth_causal_neutral_noise_negative2_informed_claude_r10_n10_026_neutral_rep06_myth_game_directive_anything.json,1,Agent_1,196,0,8,10,False,True,True,"# The Myth of the Echoing Bridge In ancient times, two villages stood separated by a vast chasm. A mysterious bridge appeared between them, but it had peculiar magic: any gift placed upon it would triple in size before r"
"Negative U(0,2) (Informed)",myth_game_directive,data/json/noise_experiments/neutral_2026_05_27/myth_causal_neutral_noise_negative2_informed_claude_r10_n10/claude-sonnet-4.5/myth_game/noisy_negative_2_informed_myth_causal_10/myth_causal_neutral_noise_negative2_informed_claude_r10_n10_026_neutral_rep06_myth_game_directive_anything.json,1,Agent_2,196,0,3,9,False,True,True,"# The Parable of the Echo Bridges In ancient times, two villages stood on opposite sides of a misty valley. The Valley of Echoes was known for its strange magic: any gift thrown across would multiply threefold before rea"
"Negative U(0,2) (Informed)",myth_game_directive,data/json/noise_experiments/neutral_2026_05_27/myth_causal_neutral_noise_negative2_informed_claude_r10_n10/claude-sonnet-4.5/myth_game/noisy_negative_2_informed_myth_causal_10/myth_causal_neutral_noise_negative2_informed_claude_r10_n10_026_neutral_rep06_myth_game_directive_anything.json,2,Agent_2,202,0,4,9,False,True,True,"Myth: In the Valley of Echoes, a young traveler from the First Village stood at the bridge's edge, clutching five silver coins. The elders had warned of the treacherous mist, where gifts might seem distorted, where partn"
"Negative U(0,2) (Informed)",myth_game_directive,data/json/noise_experiments/neutral_2026_05_27/myth_causal_neutral_noise_negative2_informed_claude_r10_n10/claude-sonnet-4.5/myth_game/noisy_negative_2_informed_myth_causal_10/myth_causal_neutral_noise_negative2_informed_claude_r10_n10_026_neutral_rep06_myth_game_directive_anything.json,2,Agent_1,202,0,3,3,False,True,True,"Myth: In the time before memory, there stood the Bridge of Tripled Gifts between two distant shores. The Mist Keeper whispered warnings: ""What you see may not be what truly crosses. The fog distorts all."" A young travele"
"Negative U(0,2) (Informed)",myth_game_directive,data/json/noise_experiments/neutral_2026_05_27/myth_causal_neutral_noise_negative2_informed_claude_r10_n10/claude-sonnet-4.5/myth_game/noisy_negative_2_informed_myth_causal_10/myth_causal_neutral_noise_negative2_informed_claude_r10_n10_026_neutral_rep06_myth_game_directive_anything.json,3,Agent_1,217,2,7,10,True,True,True,"Myth: The Bridge of Tripled Gifts stood eternal, but each crossing taught new wisdom. A young traveler cast all five coins across the misty void—a declaration of absolute faith. The receiver, moved yet cautious, returned"
"Negative U(0,2) (Informed)",myth_game_directive,data/json/noise_experiments/neutral_2026_05_27/myth_causal_neutral_noise_negative2_informed_claude_r10_n10/claude-sonnet-4.5/myth_game/noisy_negative_2_informed_myth_causal_10/myth_causal_neutral_noise_negative2_informed_claude_r10_n10_026_neutral_rep06_myth_game_directive_anything.json,3,Agent_2,210,0,4,8,False,True,True,"Myth: In the Valley of Echoes, after the first crossing proved successful, the bridge's magic stirred anew. The guardian who had returned seven coins now found themselves standing where the first traveler had stood, clut"
"Negative U(0,2) (Informed)",myth_game_directive,data/json/noise_experiments/neutral_2026_05_27/myth_causal_neutral_noise_negative2_informed_claude_r10_n10/claude-sonnet-4.5/myth_game/noisy_negative_2_informed_myth_causal_10/myth_causal_neutral_noise_negative2_informed_claude_r10_n10_026_neutral_rep06_myth_game_directive_anything.json,4,Agent_2,218,0,5,8,False,True,True,"Myth: In the Valley of Echoes, the third crossing brought autumn winds that unsettled the mist. The original traveler, now standing at the bridge's edge again, paused. They had given boldly before and received modestly i"
