path,uploader,expset,model,llm_provider,provider_model,llm_provider_mode,max_output_tokens,max_output_tokens_source,thinking_level,temperature_sent,temperature,chat_memory_mode,code_commit,config_path,defector_ratio_actual,err_msgs,error,errors,g_empty,g_llm,g_n_usage,g_nojson,g_other_src,g_out_max,g_out_mean,g_out_median,g_reasoning_encrypted,g_reasoning_text,g_reasoning_tok_pos,g_rtok_max,g_rtok_mean,g_scripted,game_params_name,m_n,m_out_max,m_out_mean,m_reasoning_text,m_rtok_mean,memory_capacity,n_errors,n_interactions,n_rounds_done,noise_config,num_agents,num_turns,random_defection_probability,task_order,inferred_provider
data/shared_runs/uploaders/vallinder/data/json/noise_experiments/negative_only_crossmodel_defectors_n5_20260825/negative_only_crossmodel_dyad_myth_game_n5/gpt-5-nano/myth_game/noisy2_crossmodel_negative_random50_twotask_r3/negative_only_crossmodel_dyad_myth_game_n5_026_neutral_rep01_memtest_memory_primary_anything.json,vallinder,noise_experiments/negative_only_crossmodel_defectors_n5_20260825,openai/gpt-5-nano,openai,gpt-5-nano,direct,,provider_default,,,0.8,memory_primary,58d15e2418a2533e6a12f752e3037035fcc202a5,/private/tmp/nips-negative-noise-20260825/config/experiments_noisy.yaml,0.0,"{""Myth response is a game decision rather than a story."": 3}",,"{""InvalidMythResponseError"": 3}",0.0,12.0,12.0,0.0,"{""random_defection_forced_zero"": 8}",17.0,15.5,15.0,0.0,0.0,0.0,0.0,0.0,0.0,noisy2_crossmodel_negative_random50_twotask_r3,20.0,336.0,276.2,0.0,0.0,6.0,3.0,43.0,10.0,"{""type"": ""uniform"", ""range"": 1.0, ""direction"": ""negative"", ""applies_to"": ""both"", ""inform_agents"": true}",2.0,10.0,0.5,myth+game,openai(meta)
data/shared_runs/uploaders/vallinder/data/json/noise_experiments/negative_only_crossmodel_defectors_n5_20260825/negative_only_crossmodel_dyad_myth_game_n5/gpt-5-nano/myth_game/noisy2_crossmodel_negative_random50_twotask_r3/negative_only_crossmodel_dyad_myth_game_n5_028_neutral_rep03_memtest_memory_primary_anything.json,vallinder,noise_experiments/negative_only_crossmodel_defectors_n5_20260825,openai/gpt-5-nano,openai,gpt-5-nano,direct,,provider_default,,,0.8,memory_primary,58d15e2418a2533e6a12f752e3037035fcc202a5,/private/tmp/nips-negative-noise-20260825/config/experiments_noisy.yaml,0.0,"{""Myth response is a game decision rather than a story."": 3}",,"{""InvalidMythResponseError"": 3}",0.0,10.0,10.0,0.0,"{""random_defection_forced_zero"": 10}",17.0,15.4,15.0,0.0,0.0,0.0,0.0,0.0,0.0,noisy2_crossmodel_negative_random50_twotask_r3,20.0,305.0,273.0,0.0,0.0,6.0,3.0,43.0,10.0,"{""type"": ""uniform"", ""range"": 1.0, ""direction"": ""negative"", ""applies_to"": ""both"", ""inform_agents"": true}",2.0,10.0,0.5,myth+game,openai(meta)
data/shared_runs/uploaders/vallinder/data/json/noise_experiments/negative_only_crossmodel_defectors_n5_20260825/negative_only_crossmodel_dyad_game_n5/claude-sonnet-4.5/game/noisy2_crossmodel_negative_random25_game_r3/negative_only_crossmodel_dyad_game_n5_005_neutral_rep00.json,vallinder,noise_experiments/negative_only_crossmodel_defectors_n5_20260825,anthropic/claude-sonnet-4.5,anthropic,claude-sonnet-4-5-20250929,direct,4096.0,ANTHROPIC_MAX_TOKENS,,,0.8,memory_primary,58d15e2418a2533e6a12f752e3037035fcc202a5,/private/tmp/nips-negative-noise-20260825/config/experiments_noisy.yaml,0.0,"{""Expected a quoted 'send' JSON decision; got: {\""return\"": 0}"": 1}",,"{""InvalidGameResponseError"": 1}",0.0,14.0,14.0,0.0,"{""random_defection_forced_zero"": 6}",324.0,124.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,noisy2_crossmodel_negative_random25_game_r3,0.0,,,0.0,,3.0,1.0,21.0,10.0,"{""type"": ""uniform"", ""range"": 1.0, ""direction"": ""negative"", ""applies_to"": ""both"", ""inform_agents"": true}",2.0,10.0,0.25,game,anthropic(meta)
data/shared_runs/uploaders/vallinder/data/json/noise_experiments/negative_only_crossmodel_defectors_n5_20260825/negative_only_crossmodel_dyad_game_n5/claude-sonnet-4.5/game/noisy2_crossmodel_negative_random25_game_r3/negative_only_crossmodel_dyad_game_n5_006_neutral_rep01.json,vallinder,noise_experiments/negative_only_crossmodel_defectors_n5_20260825,anthropic/claude-sonnet-4.5,anthropic,claude-sonnet-4-5-20250929,direct,4096.0,ANTHROPIC_MAX_TOKENS,,,0.8,memory_primary,58d15e2418a2533e6a12f752e3037035fcc202a5,/private/tmp/nips-negative-noise-20260825/config/experiments_noisy.yaml,0.0,,,,0.0,16.0,16.0,0.0,"{""random_defection_forced_zero"": 4}",507.0,274.6,205.5,0.0,0.0,0.0,0.0,0.0,0.0,noisy2_crossmodel_negative_random25_game_r3,0.0,,,0.0,,3.0,0.0,20.0,10.0,"{""type"": ""uniform"", ""range"": 1.0, ""direction"": ""negative"", ""applies_to"": ""both"", ""inform_agents"": true}",2.0,10.0,0.25,game,anthropic(meta)
data/shared_runs/uploaders/vallinder/data/json/noise_experiments/negative_only_crossmodel_defectors_n5_20260825/negative_only_crossmodel_dyad_game_n5/claude-sonnet-4.5/game/noisy2_crossmodel_negative_random25_game_r3/negative_only_crossmodel_dyad_game_n5_007_neutral_rep02.json,vallinder,noise_experiments/negative_only_crossmodel_defectors_n5_20260825,anthropic/claude-sonnet-4.5,anthropic,claude-sonnet-4-5-20250929,direct,4096.0,ANTHROPIC_MAX_TOKENS,,,0.8,memory_primary,58d15e2418a2533e6a12f752e3037035fcc202a5,/private/tmp/nips-negative-noise-20260825/config/experiments_noisy.yaml,0.0,,,,0.0,16.0,16.0,0.0,"{""random_defection_forced_zero"": 4}",293.0,143.9,172.5,0.0,0.0,0.0,0.0,0.0,0.0,noisy2_crossmodel_negative_random25_game_r3,0.0,,,0.0,,3.0,0.0,20.0,10.0,"{""type"": ""uniform"", ""range"": 1.0, ""direction"": ""negative"", ""applies_to"": ""both"", ""inform_agents"": true}",2.0,10.0,0.25,game,anthropic(meta)
data/shared_runs/uploaders/vallinder/data/json/noise_experiments/negative_only_crossmodel_defectors_n5_20260825/negative_only_crossmodel_dyad_game_n5/claude-sonnet-4.5/game/noisy2_crossmodel_negative_random25_game_r3/negative_only_crossmodel_dyad_game_n5_009_neutral_rep04.json,vallinder,noise_experiments/negative_only_crossmodel_defectors_n5_20260825,anthropic/claude-sonnet-4.5,anthropic,claude-sonnet-4-5-20250929,direct,4096.0,ANTHROPIC_MAX_TOKENS,,,0.8,memory_primary,58d15e2418a2533e6a12f752e3037035fcc202a5,/private/tmp/nips-negative-noise-20260825/config/experiments_noisy.yaml,0.0,,,,0.0,15.0,15.0,0.0,"{""random_defection_forced_zero"": 5}",377.0,272.8,313.0,0.0,0.0,0.0,0.0,0.0,0.0,noisy2_crossmodel_negative_random25_game_r3,0.0,,,0.0,,3.0,0.0,20.0,10.0,"{""type"": ""uniform"", ""range"": 1.0, ""direction"": ""negative"", ""applies_to"": ""both"", ""inform_agents"": true}",2.0,10.0,0.25,game,anthropic(meta)
data/shared_runs/uploaders/vallinder/data/json/noise_experiments/negative_only_crossmodel_defectors_n5_20260825/negative_only_crossmodel_dyad_game_n5/claude-sonnet-4.5/game/noisy2_crossmodel_negative_random25_game_r3/negative_only_crossmodel_dyad_game_n5_008_neutral_rep03.json,vallinder,noise_experiments/negative_only_crossmodel_defectors_n5_20260825,anthropic/claude-sonnet-4.5,anthropic,claude-sonnet-4-5-20250929,direct,4096.0,ANTHROPIC_MAX_TOKENS,,,0.8,memory_primary,58d15e2418a2533e6a12f752e3037035fcc202a5,/private/tmp/nips-negative-noise-20260825/config/experiments_noisy.yaml,0.0,,,,0.0,15.0,15.0,0.0,"{""random_defection_forced_zero"": 5}",343.0,152.9,150.0,0.0,0.0,0.0,0.0,0.0,0.0,noisy2_crossmodel_negative_random25_game_r3,0.0,,,0.0,,3.0,0.0,20.0,10.0,"{""type"": ""uniform"", ""range"": 1.0, ""direction"": ""negative"", ""applies_to"": ""both"", ""inform_agents"": true}",2.0,10.0,0.25,game,anthropic(meta)
data/shared_runs/uploaders/vallinder/data/json/noise_experiments/negative_only_crossmodel_defectors_n5_20260825/negative_only_crossmodel_dyad_game_n5/claude-sonnet-4.5/game/noisy2_crossmodel_negative_game_r3/negative_only_crossmodel_dyad_game_n5_004_neutral_rep04.json,vallinder,noise_experiments/negative_only_crossmodel_defectors_n5_20260825,anthropic/claude-sonnet-4.5,anthropic,claude-sonnet-4-5-20250929,direct,4096.0,ANTHROPIC_MAX_TOKENS,,,0.8,memory_primary,58d15e2418a2533e6a12f752e3037035fcc202a5,/private/tmp/nips-negative-noise-20260825/config/experiments_noisy.yaml,0.0,"{""Expected a quoted 'send' JSON decision; got: Now I'm the SEN"": 1, ""Expected a quoted 'send' JSON decision; got: I need to decid"": 1}",,"{""InvalidGameResponseError"": 2}",0.0,20.0,20.0,0.0,,472.0,337.1,335.5,0.0,0.0,0.0,0.0,0.0,0.0,noisy2_crossmodel_negative_game_r3,0.0,,,0.0,,3.0,2.0,22.0,10.0,"{""type"": ""uniform"", ""range"": 1.0, ""direction"": ""negative"", ""applies_to"": ""both"", ""inform_agents"": true}",2.0,10.0,0.0,game,anthropic(meta)
data/shared_runs/uploaders/vallinder/data/json/noise_experiments/negative_only_crossmodel_defectors_n5_20260825/negative_only_crossmodel_dyad_game_n5/claude-sonnet-4.5/game/noisy2_crossmodel_negative_game_r3/negative_only_crossmodel_dyad_game_n5_000_neutral_rep00.json,vallinder,noise_experiments/negative_only_crossmodel_defectors_n5_20260825,anthropic/claude-sonnet-4.5,anthropic,claude-sonnet-4-5-20250929,direct,4096.0,ANTHROPIC_MAX_TOKENS,,,0.8,memory_primary,58d15e2418a2533e6a12f752e3037035fcc202a5,/private/tmp/nips-negative-noise-20260825/config/experiments_noisy.yaml,0.0,,,,0.0,20.0,20.0,0.0,,440.0,360.9,365.0,0.0,0.0,0.0,0.0,0.0,0.0,noisy2_crossmodel_negative_game_r3,0.0,,,0.0,,3.0,0.0,20.0,10.0,"{""type"": ""uniform"", ""range"": 1.0, ""direction"": ""negative"", ""applies_to"": ""both"", ""inform_agents"": true}",2.0,10.0,0.0,game,anthropic(meta)
data/shared_runs/uploaders/vallinder/data/json/noise_experiments/negative_only_crossmodel_defectors_n5_20260825/negative_only_crossmodel_dyad_game_n5/claude-sonnet-4.5/game/noisy2_crossmodel_negative_game_r3/negative_only_crossmodel_dyad_game_n5_002_neutral_rep02.json,vallinder,noise_experiments/negative_only_crossmodel_defectors_n5_20260825,anthropic/claude-sonnet-4.5,anthropic,claude-sonnet-4-5-20250929,direct,4096.0,ANTHROPIC_MAX_TOKENS,,,0.8,memory_primary,58d15e2418a2533e6a12f752e3037035fcc202a5,/private/tmp/nips-negative-noise-20260825/config/experiments_noisy.yaml,0.0,,,,0.0,20.0,20.0,0.0,,518.0,319.2,321.0,0.0,0.0,0.0,0.0,0.0,0.0,noisy2_crossmodel_negative_game_r3,0.0,,,0.0,,3.0,0.0,20.0,10.0,"{""type"": ""uniform"", ""range"": 1.0, ""direction"": ""negative"", ""applies_to"": ""both"", ""inform_agents"": true}",2.0,10.0,0.0,game,anthropic(meta)
data/shared_runs/uploaders/vallinder/data/json/noise_experiments/negative_only_crossmodel_defectors_n5_20260825/negative_only_crossmodel_dyad_game_n5/claude-sonnet-4.5/game/noisy2_crossmodel_negative_game_r3/negative_only_crossmodel_dyad_game_n5_003_neutral_rep03.json,vallinder,noise_experiments/negative_only_crossmodel_defectors_n5_20260825,anthropic/claude-sonnet-4.5,anthropic,claude-sonnet-4-5-20250929,direct,4096.0,ANTHROPIC_MAX_TOKENS,,,0.8,memory_primary,58d15e2418a2533e6a12f752e3037035fcc202a5,/private/tmp/nips-negative-noise-20260825/config/experiments_noisy.yaml,0.0,"{""Expected a quoted 'send' JSON decision; got: I'm the sender "": 1}",,"{""InvalidGameResponseError"": 1}",0.0,20.0,20.0,0.0,,411.0,312.2,326.0,0.0,0.0,0.0,0.0,0.0,0.0,noisy2_crossmodel_negative_game_r3,0.0,,,0.0,,3.0,1.0,21.0,10.0,"{""type"": ""uniform"", ""range"": 1.0, ""direction"": ""negative"", ""applies_to"": ""both"", ""inform_agents"": true}",2.0,10.0,0.0,game,anthropic(meta)
data/shared_runs/uploaders/vallinder/data/json/noise_experiments/negative_only_crossmodel_defectors_n5_20260825/negative_only_crossmodel_dyad_game_n5/claude-sonnet-4.5/game/noisy2_crossmodel_negative_game_r3/negative_only_crossmodel_dyad_game_n5_001_neutral_rep01.json,vallinder,noise_experiments/negative_only_crossmodel_defectors_n5_20260825,anthropic/claude-sonnet-4.5,anthropic,claude-sonnet-4-5-20250929,direct,4096.0,ANTHROPIC_MAX_TOKENS,,,0.8,memory_primary,58d15e2418a2533e6a12f752e3037035fcc202a5,/private/tmp/nips-negative-noise-20260825/config/experiments_noisy.yaml,0.0,,,,0.0,20.0,20.0,0.0,,499.0,366.4,368.0,0.0,0.0,0.0,0.0,0.0,0.0,noisy2_crossmodel_negative_game_r3,0.0,,,0.0,,3.0,0.0,20.0,10.0,"{""type"": ""uniform"", ""range"": 1.0, ""direction"": ""negative"", ""applies_to"": ""both"", ""inform_agents"": true}",2.0,10.0,0.0,game,anthropic(meta)
data/shared_runs/uploaders/vallinder/data/json/noise_experiments/negative_only_crossmodel_defectors_n5_20260825/negative_only_crossmodel_dyad_game_n5/claude-sonnet-4.5/game/noisy2_crossmodel_negative_random50_game_r3/negative_only_crossmodel_dyad_game_n5_014_neutral_rep04.json,vallinder,noise_experiments/negative_only_crossmodel_defectors_n5_20260825,anthropic/claude-sonnet-4.5,anthropic,claude-sonnet-4-5-20250929,direct,4096.0,ANTHROPIC_MAX_TOKENS,,,0.8,memory_primary,58d15e2418a2533e6a12f752e3037035fcc202a5,/private/tmp/nips-negative-noise-20260825/config/experiments_noisy.yaml,0.0,,,,0.0,11.0,11.0,0.0,"{""random_defection_forced_zero"": 9}",275.0,133.4,130.0,0.0,0.0,0.0,0.0,0.0,0.0,noisy2_crossmodel_negative_random50_game_r3,0.0,,,0.0,,3.0,0.0,20.0,10.0,"{""type"": ""uniform"", ""range"": 1.0, ""direction"": ""negative"", ""applies_to"": ""both"", ""inform_agents"": true}",2.0,10.0,0.5,game,anthropic(meta)
data/shared_runs/uploaders/vallinder/data/json/noise_experiments/negative_only_crossmodel_defectors_n5_20260825/negative_only_crossmodel_dyad_game_n5/claude-sonnet-4.5/game/noisy2_crossmodel_negative_random50_game_r3/negative_only_crossmodel_dyad_game_n5_010_neutral_rep00.json,vallinder,noise_experiments/negative_only_crossmodel_defectors_n5_20260825,anthropic/claude-sonnet-4.5,anthropic,claude-sonnet-4-5-20250929,direct,4096.0,ANTHROPIC_MAX_TOKENS,,,0.8,memory_primary,58d15e2418a2533e6a12f752e3037035fcc202a5,/private/tmp/nips-negative-noise-20260825/config/experiments_noisy.yaml,0.0,,,,0.0,10.0,10.0,0.0,"{""random_defection_forced_zero"": 10}",250.0,50.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,noisy2_crossmodel_negative_random50_game_r3,0.0,,,0.0,,3.0,0.0,20.0,10.0,"{""type"": ""uniform"", ""range"": 1.0, ""direction"": ""negative"", ""applies_to"": ""both"", ""inform_agents"": true}",2.0,10.0,0.5,game,anthropic(meta)
data/shared_runs/uploaders/vallinder/data/json/noise_experiments/negative_only_crossmodel_defectors_n5_20260825/negative_only_crossmodel_dyad_game_n5/claude-sonnet-4.5/game/noisy2_crossmodel_negative_random50_game_r3/negative_only_crossmodel_dyad_game_n5_012_neutral_rep02.json,vallinder,noise_experiments/negative_only_crossmodel_defectors_n5_20260825,anthropic/claude-sonnet-4.5,anthropic,claude-sonnet-4-5-20250929,auto,4096.0,ANTHROPIC_MAX_TOKENS,,,0.8,memory_primary,c97f59ee4aef157645e4175880ac8767f9215297,/private/tmp/nips-negative-noise-20260825/config/experiments_noisy.yaml,0.0,"{""Expected a quoted 'send' JSON decision; got: {\""return\"": 0}"": 1}",,"{""InvalidGameResponseError"": 1}",0.0,7.0,7.0,0.0,"{""random_defection_forced_zero"": 13}",302.0,94.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,noisy2_crossmodel_negative_random50_game_r3,0.0,,,0.0,,3.0,1.0,21.0,10.0,"{""type"": ""uniform"", ""range"": 1.0, ""direction"": ""negative"", ""applies_to"": ""both"", ""inform_agents"": true}",2.0,10.0,0.5,game,anthropic(meta)
data/shared_runs/uploaders/vallinder/data/json/noise_experiments/negative_only_crossmodel_defectors_n5_20260825/negative_only_crossmodel_dyad_game_n5/claude-sonnet-4.5/game/noisy2_crossmodel_negative_random50_game_r3/negative_only_crossmodel_dyad_game_n5_013_neutral_rep03.json,vallinder,noise_experiments/negative_only_crossmodel_defectors_n5_20260825,anthropic/claude-sonnet-4.5,anthropic,claude-sonnet-4-5-20250929,direct,4096.0,ANTHROPIC_MAX_TOKENS,,,0.8,memory_primary,58d15e2418a2533e6a12f752e3037035fcc202a5,/private/tmp/nips-negative-noise-20260825/config/experiments_noisy.yaml,0.0,,,,0.0,10.0,10.0,0.0,"{""random_defection_forced_zero"": 10}",287.0,120.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,noisy2_crossmodel_negative_random50_game_r3,0.0,,,0.0,,3.0,0.0,20.0,10.0,"{""type"": ""uniform"", ""range"": 1.0, ""direction"": ""negative"", ""applies_to"": ""both"", ""inform_agents"": true}",2.0,10.0,0.5,game,anthropic(meta)
data/shared_runs/uploaders/vallinder/data/json/noise_experiments/negative_only_crossmodel_defectors_n5_20260825/negative_only_crossmodel_dyad_game_n5/claude-sonnet-4.5/game/noisy2_crossmodel_negative_random50_game_r3/negative_only_crossmodel_dyad_game_n5_011_neutral_rep01.json,vallinder,noise_experiments/negative_only_crossmodel_defectors_n5_20260825,anthropic/claude-sonnet-4.5,anthropic,claude-sonnet-4-5-20250929,direct,4096.0,ANTHROPIC_MAX_TOKENS,,,0.8,memory_primary,58d15e2418a2533e6a12f752e3037035fcc202a5,/private/tmp/nips-negative-noise-20260825/config/experiments_noisy.yaml,0.0,,,,0.0,12.0,12.0,0.0,"{""random_defection_forced_zero"": 8}",307.0,90.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,noisy2_crossmodel_negative_random50_game_r3,0.0,,,0.0,,3.0,0.0,20.0,10.0,"{""type"": ""uniform"", ""range"": 1.0, ""direction"": ""negative"", ""applies_to"": ""both"", ""inform_agents"": true}",2.0,10.0,0.5,game,anthropic(meta)
data/shared_runs/uploaders/vallinder/data/json/noise_experiments/negative_only_crossmodel_defectors_n5_20260825/negative_only_crossmodel_dyad_game_n5/gemini-3.7-flash/game/noisy2_crossmodel_negative_random25_game_r3/negative_only_crossmodel_dyad_game_n5_037_neutral_rep02.json,vallinder,noise_experiments/negative_only_crossmodel_defectors_n5_20260825,google/gemini-3.7-flash,google,gemini-3.7-flash,direct,,provider_default,medium,False,0.8,memory_primary,58d15e2418a2533e6a12f752e3037035fcc202a5,/private/tmp/nips-negative-noise-20260825/config/experiments_noisy.yaml,0.0,"{""Remote end closed connection without response"": 1}",,"{""RemoteDisconnected"": 1}",0.0,16.0,16.0,0.0,"{""random_defection_forced_zero"": 4}",14.0,10.6,11.0,0.0,0.0,16.0,405.0,91.8,0.0,noisy2_crossmodel_negative_random25_game_r3,0.0,,,0.0,,3.0,1.0,21.0,10.0,"{""type"": ""uniform"", ""range"": 1.0, ""direction"": ""negative"", ""applies_to"": ""both"", ""inform_agents"": true}",2.0,10.0,0.25,game,google(meta)
data/shared_runs/uploaders/vallinder/data/json/noise_experiments/negative_only_crossmodel_defectors_n5_20260825/negative_only_crossmodel_dyad_game_n5/gemini-3.7-flash/game/noisy2_crossmodel_negative_random25_game_r3/negative_only_crossmodel_dyad_game_n5_036_neutral_rep01.json,vallinder,noise_experiments/negative_only_crossmodel_defectors_n5_20260825,google/gemini-3.7-flash,google,gemini-3.7-flash,direct,,provider_default,medium,False,0.8,memory_primary,58d15e2418a2533e6a12f752e3037035fcc202a5,/private/tmp/nips-negative-noise-20260825/config/experiments_noisy.yaml,0.0,"{""Remote end closed connection without response"": 1}",,"{""RemoteDisconnected"": 1}",0.0,16.0,16.0,0.0,"{""random_defection_forced_zero"": 4}",11.0,8.7,10.0,0.0,0.0,15.0,374.0,107.1,0.0,noisy2_crossmodel_negative_random25_game_r3,0.0,,,0.0,,3.0,1.0,21.0,10.0,"{""type"": ""uniform"", ""range"": 1.0, ""direction"": ""negative"", ""applies_to"": ""both"", ""inform_agents"": true}",2.0,10.0,0.25,game,google(meta)
data/shared_runs/uploaders/vallinder/data/json/noise_experiments/negative_only_crossmodel_defectors_n5_20260825/negative_only_crossmodel_dyad_game_n5/gemini-3.7-flash/game/noisy2_crossmodel_negative_random25_game_r3/negative_only_crossmodel_dyad_game_n5_035_neutral_rep00.json,vallinder,noise_experiments/negative_only_crossmodel_defectors_n5_20260825,google/gemini-3.7-flash,google,gemini-3.7-flash,direct,,provider_default,medium,False,0.8,memory_primary,58d15e2418a2533e6a12f752e3037035fcc202a5,/private/tmp/nips-negative-noise-20260825/config/experiments_noisy.yaml,0.0,"{""Remote end closed connection without response"": 1}",,"{""RemoteDisconnected"": 1}",0.0,14.0,14.0,0.0,"{""random_defection_forced_zero"": 6}",14.0,9.3,8.5,0.0,0.0,13.0,511.0,130.4,0.0,noisy2_crossmodel_negative_random25_game_r3,0.0,,,0.0,,3.0,1.0,21.0,10.0,"{""type"": ""uniform"", ""range"": 1.0, ""direction"": ""negative"", ""applies_to"": ""both"", ""inform_agents"": true}",2.0,10.0,0.25,game,google(meta)
data/shared_runs/uploaders/vallinder/data/json/noise_experiments/negative_only_crossmodel_defectors_n5_20260825/negative_only_crossmodel_dyad_game_n5/gemini-3.7-flash/game/noisy2_crossmodel_negative_random25_game_r3/negative_only_crossmodel_dyad_game_n5_039_neutral_rep04.json,vallinder,noise_experiments/negative_only_crossmodel_defectors_n5_20260825,google/gemini-3.7-flash,google,gemini-3.7-flash,direct,,provider_default,medium,False,0.8,memory_primary,58d15e2418a2533e6a12f752e3037035fcc202a5,/private/tmp/nips-negative-noise-20260825/config/experiments_noisy.yaml,0.0,,,,0.0,15.0,15.0,0.0,"{""random_defection_forced_zero"": 5}",14.0,11.9,13.0,0.0,0.0,15.0,565.0,169.1,0.0,noisy2_crossmodel_negative_random25_game_r3,0.0,,,0.0,,3.0,0.0,20.0,10.0,"{""type"": ""uniform"", ""range"": 1.0, ""direction"": ""negative"", ""applies_to"": ""both"", ""inform_agents"": true}",2.0,10.0,0.25,game,google(meta)
data/shared_runs/uploaders/vallinder/data/json/noise_experiments/negative_only_crossmodel_defectors_n5_20260825/negative_only_crossmodel_dyad_game_n5/gemini-3.7-flash/game/noisy2_crossmodel_negative_random25_game_r3/negative_only_crossmodel_dyad_game_n5_038_neutral_rep03.json,vallinder,noise_experiments/negative_only_crossmodel_defectors_n5_20260825,google/gemini-3.7-flash,google,gemini-3.7-flash,direct,,provider_default,medium,False,0.8,memory_primary,58d15e2418a2533e6a12f752e3037035fcc202a5,/private/tmp/nips-negative-noise-20260825/config/experiments_noisy.yaml,0.0,,,,0.0,15.0,15.0,0.0,"{""random_defection_forced_zero"": 5}",14.0,11.5,11.0,0.0,0.0,14.0,503.0,89.9,0.0,noisy2_crossmodel_negative_random25_game_r3,0.0,,,0.0,,3.0,0.0,20.0,10.0,"{""type"": ""uniform"", ""range"": 1.0, ""direction"": ""negative"", ""applies_to"": ""both"", ""inform_agents"": true}",2.0,10.0,0.25,game,google(meta)
data/shared_runs/uploaders/vallinder/data/json/noise_experiments/negative_only_crossmodel_defectors_n5_20260825/negative_only_crossmodel_dyad_game_n5/gemini-3.7-flash/game/noisy2_crossmodel_negative_game_r3/negative_only_crossmodel_dyad_game_n5_034_neutral_rep04.json,vallinder,noise_experiments/negative_only_crossmodel_defectors_n5_20260825,google/gemini-3.7-flash,google,gemini-3.7-flash,direct,,provider_default,medium,False,0.8,memory_primary,58d15e2418a2533e6a12f752e3037035fcc202a5,/private/tmp/nips-negative-noise-20260825/config/experiments_noisy.yaml,0.0,,,,0.0,20.0,20.0,0.0,,14.0,12.8,13.0,0.0,0.0,20.0,372.0,80.5,0.0,noisy2_crossmodel_negative_game_r3,0.0,,,0.0,,3.0,0.0,20.0,10.0,"{""type"": ""uniform"", ""range"": 1.0, ""direction"": ""negative"", ""applies_to"": ""both"", ""inform_agents"": true}",2.0,10.0,0.0,game,google(meta)
data/shared_runs/uploaders/vallinder/data/json/noise_experiments/negative_only_crossmodel_defectors_n5_20260825/negative_only_crossmodel_dyad_game_n5/gemini-3.7-flash/game/noisy2_crossmodel_negative_game_r3/negative_only_crossmodel_dyad_game_n5_032_neutral_rep02.json,vallinder,noise_experiments/negative_only_crossmodel_defectors_n5_20260825,google/gemini-3.7-flash,google,gemini-3.7-flash,direct,,provider_default,medium,False,0.8,memory_primary,58d15e2418a2533e6a12f752e3037035fcc202a5,/private/tmp/nips-negative-noise-20260825/config/experiments_noisy.yaml,0.0,,,,0.0,20.0,20.0,0.0,,14.0,12.9,13.0,0.0,0.0,20.0,313.0,89.7,0.0,noisy2_crossmodel_negative_game_r3,0.0,,,0.0,,3.0,0.0,20.0,10.0,"{""type"": ""uniform"", ""range"": 1.0, ""direction"": ""negative"", ""applies_to"": ""both"", ""inform_agents"": true}",2.0,10.0,0.0,game,google(meta)
data/shared_runs/uploaders/vallinder/data/json/noise_experiments/negative_only_crossmodel_defectors_n5_20260825/negative_only_crossmodel_dyad_game_n5/gemini-3.7-flash/game/noisy2_crossmodel_negative_game_r3/negative_only_crossmodel_dyad_game_n5_030_neutral_rep00.json,vallinder,noise_experiments/negative_only_crossmodel_defectors_n5_20260825,google/gemini-3.7-flash,google,gemini-3.7-flash,direct,,provider_default,medium,False,0.8,memory_primary,58d15e2418a2533e6a12f752e3037035fcc202a5,/private/tmp/nips-negative-noise-20260825/config/experiments_noisy.yaml,0.0,,,,0.0,20.0,20.0,0.0,,14.0,12.5,12.5,0.0,0.0,20.0,446.0,83.8,0.0,noisy2_crossmodel_negative_game_r3,0.0,,,0.0,,3.0,0.0,20.0,10.0,"{""type"": ""uniform"", ""range"": 1.0, ""direction"": ""negative"", ""applies_to"": ""both"", ""inform_agents"": true}",2.0,10.0,0.0,game,google(meta)
data/shared_runs/uploaders/vallinder/data/json/noise_experiments/negative_only_crossmodel_defectors_n5_20260825/negative_only_crossmodel_dyad_game_n5/gemini-3.7-flash/game/noisy2_crossmodel_negative_game_r3/negative_only_crossmodel_dyad_game_n5_031_neutral_rep01.json,vallinder,noise_experiments/negative_only_crossmodel_defectors_n5_20260825,google/gemini-3.7-flash,google,gemini-3.7-flash,direct,,provider_default,medium,False,0.8,memory_primary,58d15e2418a2533e6a12f752e3037035fcc202a5,/private/tmp/nips-negative-noise-20260825/config/experiments_noisy.yaml,0.0,,,,0.0,20.0,20.0,0.0,,14.0,13.0,13.5,0.0,0.0,20.0,306.0,89.2,0.0,noisy2_crossmodel_negative_game_r3,0.0,,,0.0,,3.0,0.0,20.0,10.0,"{""type"": ""uniform"", ""range"": 1.0, ""direction"": ""negative"", ""applies_to"": ""both"", ""inform_agents"": true}",2.0,10.0,0.0,game,google(meta)
